3.54,2.11,0,0,0,-1,1,-1,0,0,1,0
3.44,2.22,0,0,1,-3,1,-3,1,0,0,-2
2.25,3.22,0,0,0,-1,1,-4,0,-1,0,-4
1.63,6.25,-1,1,1,-1,2,-1,0,0,0,0
4.18,1.9,1,-1,1,-3,3,-4,1,0,2,0
2.53,2.92,0,0,0,-1,1,-2,0,-1,1,-1
2.04,3.86,0,0,1,-3,0,-2,0,-3,0,0
2.61,3.07,0,0,1,-2,1,-3,1,-1,0,-2
5.37,1.62,1,-1,0,-1,5,-4,0,0,5,0
2.82,2.79,0,0,1,-3,0,-2,1,0,0,-1
3.4,2.2,0,0,4,-5,0,-2,4,0,0,-2
4.57,1.8,1,-1,1,-1,1,-1,1,0,1,0
2.9,2.58,0,0,1,-4,0,-2,1,0,0,0
2.51,2.71,0,0,1,-3,0,-1,1,-1,0,0
2.54,2.85,0,0,1,-2,1,-2,1,-1,0,-1
2.21,3.46,0,0,1,-2,1,-1,0,-1,0,-1
2.04,3.78,0,0,1,-2,0,0,0,-1,0,0
1.58,6.34,-1,1,3,-4,0,0,0,-5,0,0
4.79,1.77,1,-1,0,-2,1,-5,0,0,1,0
1.48,7.52,-1,1,0,-1,3,-5,0,-2,0,-5
2.1,3.65,0,0,0,-2,0,-1,0,-2,0,0
2.14,3.73,0,0,1,-3,2,-1,1,-1,0,-1
2.15,3.69,0,0,0,-2,2,-2,0,-1,0,-3
1.94,4.51,-1,1,1,-3,1,-3,1,0,0,-3
2.04,3.63,0,0,6,-3,2,-1,0,-4,2,0
2.72,2.76,0,0,1,-1,1,-3,1,-1,0,-3
3.45,2.23,0,0,0,-2,1,-3,1,-1,1,0
2.19,3.28,0,0,5,-3,2,-5,0,-3,2,0
1.63,5.6,-1,1,2,-5,0,0,0,-5,0,0
2.69,2.61,0,0,1,-4,1,-2,1,-1,1,-1
3.04,2.5,0,0,2,-2,1,-1,2,0,0,-1
1.84,4.29,-1,1,0,-2,0,-1,0,-3,0,0
2.56,2.81,0,0,1,-1,0,-1,1,-1,0,0
4.67,1.78,1,-1,0,-1,2,-1,0,0,2,0
2.66,2.69,0,0,2,-6,1,-3,3,0,0,-3
2.71,2.86,0,0,0,-2,0,-2,0,-1,0,-1
2.63,2.97,0,0,0,-3,1,-3,0,0,0,-2
3.79,2.03,0,0,2,-1,1,-3,2,0,1,0
3.38,2.16,0,0,1,-2,0,-2,1,0,0,-1
2.26,3.18,0,0,3,-1,2,-5,0,-1,2,0
1.72,5.06,-1,1,0,-1,2,-5,0,0,0,-5
2.12,3.58,0,0,1,-2,2,-1,0,-1,0,-1
2.53,3.09,0,0,1,-3,0,-1,1,-1,0,-1
2.32,3.29,0,0,0,-2,2,-2,0,-1,0,-2
1.7,6.01,-1,1,1,-3,1,-1,0,-3,0,-1
1.5,7.4,-1,1,2,-5,1,-1,0,-5,0,-1
2.22,3.65,0,0,1,-1,0,-3,1,0,0,-3
2.83,2.6,0,0,0,-1,1,-4,0,-1,0,-3
4.48,1.72,1,-1,0,-2,4,-3,0,-1,5,0
2.14,3.5,0,0,0,-2,0,-3,0,-1,0,0
3.77,2.03,0,0,1,-2,1,-2,1,0,0,-2
1.65,5.12,-1,1,2,-4,1,-2,0,-5,0,-1
1.99,3.86,-1,1,1,-3,1,-2,0,-1,0,-2
2.61,2.78,0,0,1,-1,0,-1,1,0,0,0
2.3,3.27,0,0,2,-5,2,-5,0,-5,2,0
2.51,3.04,0,0,0,-1,1,-1,0,-1,0,-1
5.21,1.7,1,-1,2,-5,2,-1,2,0,2,0
3.17,2.48,0,0,2,-2,1,-3,2,0,1,0
3.08,2.49,0,0,0,-3,1,-1,0,-3,0,-1
1.51,6.79,-1,1,5,-3,0,-2,0,-3,0,-1
3.74,2.41,0,0,0,-3,0,-2,0,0,0,-1
2.79,2.7,0,0,0,-3,1,-2,0,-1,1,-1
1.9,4.91,-1,1,1,-2,0,-2,1,0,0,-2
2.79,2.97,0,0,2,-1,0,-2,2,0,0,-1
2.66,2.61,0,0,1,0,0,-3,1,0,0,-2
1.52,6.19,-1,1,1,-2,0,-2,0,-1,0,-3
2.31,3.16,0,0,2,-4,0,-3,0,-5,0,0
2.18,3.16,0,0,1,-1,1,0,1,0,0,-1
3.03,2.28,0,0,1,-2,5,-3,0,-3,5,0
7.6,1.42,1,-1,0,-3,2,-5,0,0,2,0
1.55,6.02,-1,1,3,-1,0,0,0,-1,0,0
2.53,2.83,0,0,0,-2,1,-3,0,-1,0,-2
1.8,4.29,-1,1,0,-1,3,-4,0,-1,0,-5
2.79,2.47,0,0,0,-2,0,-3,0,-1,0,-2
2.3,3.17,0,0,1,0,0,-4,1,0,0,-3
2.25,3.29,0,0,1,-2,2,-2,1,0,0,-2
1.86,3.96,-1,1,0,-2,2,-1,0,-1,0,-1
2.7,2.82,0,0,3,-2,3,-5,0,-2,3,0
2.2,3.75,0,0,1,-2,0,-3,0,-2,0,0
1.88,4.15,-1,1,3,-4,3,-2,0,-4,3,0
2.74,2.74,0,0,0,-3,0,-2,0,-3,1,0
1.85,4.76,-1,1,2,-5,0,-3,0,-4,0,0
2.47,3.05,0,0,0,-2,0,-1,0,-1,0,0
2.05,3.95,0,0,0,-1,0,-3,0,0,0,-2
2.14,3.55,0,0,1,-3,0,-3,0,-2,0,-1
2.52,3.06,0,0,1,0,2,-2,1,0,0,-2
2.09,3.67,0,0,1,-1,1,-3,1,0,0,-2
2.41,3.27,0,0,0,-2,1,-2,0,-1,0,-2
2.26,3.45,0,0,1,-3,1,-2,1,-1,1,-1
1.94,4.51,-1,1,0,-2,1,-2,0,-2,0,-3
2.86,2.74,0,0,0,-4,0,-1,0,0,0,-1
2.07,3.88,0,0,0,-1,0,-1,0,-1,0,-1
2.33,3.28,0,0,0,-3,2,-1,0,-1,0,-2
2.92,2.6,0,0,0,-2,3,-3,1,0,3,-1
3.11,2.45,0,0,0,-3,0,-1,0,-2,0,-1
2.54,3,0,0,2,-2,2,-1,2,0,0,-1
2.29,3.3,0,0,0,-1,1,-1,0,-1,0,-1
2.28,3.36,0,0,0,-3,1,-3,0,-1,0,-3
2.79,2.68,0,0,0,-3,3,-2,0,0,2,-1
2.46,2.96,0,0,0,-1,1,-1,0,0,1,0
2.43,3.02,0,0,0,-3,1,-1,0,-2,0,-1
4.57,3.29,0,0,1,-3,0,-2,1,0,0,-1
2.64,4.37,0,0,1,-1,0,-1,1,0,0,0
2.25,3.47,0,0,1,-1,0,-3,1,0,0,-3
2.24,5.08,0,0,0,-2,1,-3,0,-1,0,-2
1.81,4.74,-1,1,0,-1,0,-1,0,0,0,-1
2.04,3.8,0,0,0,-1,0,-3,0,0,0,-2
2.88,2.65,0,0,1,0,0,-3,1,0,0,-1
2.81,3.87,0,0,1,0,0,-2,1,0,0,-2
3.42,4.33,0,0,0,-2,1,-3,0,-1,0,-3
2.25,5.37,-1,1,1,0,0,-1,1,0,0,-1
2.22,4.74,0,0,2,-2,0,-3,2,0,0,-2
2.51,3.34,0,0,0,-3,0,-1,0,-2,0,0
2.69,3.39,0,0,0,-1,0,-2,0,-1,0,-2
2.19,3.72,0,0,1,-1,0,0,1,0,0,0
1.92,7.73,-1,1,0,-2,0,0,0,0,0,0
2.2,3.41,0,0,0,-2,0,-1,0,-1,0,-1
2.39,3.4,0,0,1,-3,0,-1,1,0,0,0
2.28,3.31,0,0,0,0,0,-3,0,0,0,-1
1.7,5.24,-1,1,0,-2,1,0,0,-2,0,0
1.86,4.53,-1,1,0,-3,1,-2,0,-1,0,-2
2.92,2.38,0,0,0,-2,1,-1,0,-1,0,-1
2.1,3.62,0,0,0,-1,0,-1,0,-1,0,-1
1.58,5.93,-1,1,1,-1,1,-4,0,-1,0,-2
1.8,4.76,-1,1,1,-3,0,-1,0,-2,0,0
5.62,1.61,1,-1,0,-2,1,-3,0,0,1,0
3.81,2.79,0,0,0,-2,0,-2,0,0,0,-1
1.84,4.63,-1,1,0,-2,0,-1,0,-2,0,0
1.87,4.51,-1,1,0,-1,0,-1,0,-1,0,-1
2.64,2.82,0,0,1,-2,1,-3,1,0,0,-3
1.85,4.08,-1,1,1,-4,1,-1,0,-3,0,-1
1.5,6.88,-1,1,1,-1,0,-1,0,-1,0,-1
2.18,3.26,0,0,0,-2,1,-1,0,-1,0,-1
2.32,5.31,0,0,1,-2,0,-1,1,0,0,-1
2.58,2.97,0,0,0,-2,1,-4,0,0,0,-2
2.19,5.35,-1,1,0,0,0,-2,0,0,0,-1
1.7,5.5,-1,1,0,-4,0,-1,0,-2,0,-1
3.7,2.14,0,0,0,-3,1,-2,0,-1,1,0
4.65,2.7,0,0,0,-2,0,-3,0,0,0,-1
4.69,2.13,1,-1,0,-1,0,-2,0,0,0,0
2.05,3.79,0,0,1,-3,0,-2,1,0,0,-2
1.35,8.55,-1,1,1,-1,0,-2,0,-2,0,-1
2.55,2.96,0,0,0,-4,0,-1,1,-2,0,0
3.72,2.02,0,0,0,-2,1,-2,0,-1,1,0
2.97,2.53,0,0,0,-2,0,-2,0,0,0,0
2.92,2.47,0,0,0,-2,0,-5,0,-1,1,-1
2.17,3.54,0,0,0,-1,0,-2,0,0,0,-2
3.36,2.19,0,0,1,-1,0,-3,1,0,0,-2
3.46,2.26,0,0,0,-2,0,-5,0,0,0,-2
1.84,4.56,-1,1,0,-3,1,-1,0,-2,0,-2
1.84,4.77,-1,1,1,-1,1,-2,1,0,0,-2
1.62,5.45,-1,1,0,-1,0,0,0,-1,0,0
1.67,9.8,-1,1,0,-1,0,-2,0,-1,0,-1
3.13,14.78,1,-1,0,-3,0,-4,0,-1,0,-1
2.48,3.16,0,0,0,-2,0,-3,0,0,0,-1
2.3,3.3,0,0,0,-3,0,-2,0,-1,0,-1
1.6,7.26,-1,1,0,-4,0,-1,0,-3,0,-1
1.71,5.57,-1,1,0,-5,1,-1,0,-3,0,-1
2.38,3.29,0,0,0,-1,0,-2,0,0,0,-2
5.26,1.67,1,-1,1,-3,0,-1,1,0,0,0
2.28,3.56,0,0,0,-2,1,-3,0,0,0,-3
1.61,5.92,-1,1,1,-1,0,-2,0,-1,0,-2
2.34,3.1,0,0,0,-2,0,-1,0,-2,0,-1
3,2.49,0,0,1,-4,0,-1,0,-3,1,0
2.6,2.79,0,0,1,-3,0,-2,1,0,0,0
4.01,1.93,1,-1,0,-1,0,-1,0,0,0,0
2.09,3.56,0,0,0,-3,0,-3,0,-1,0,-2
2.29,3.27,0,0,0,-1,0,0,1,0,0,-1
2.67,2.84,0,0,0,-2,0,-6,0,-1,0,-2
4.91,1.7,1,-1,0,-1,0,-5,0,0,0,-1
2.17,3.54,0,0,0,-3,1,-2,0,0,0,-2
2.71,4.83,0,0,0,-2,0,-2,0,0,0,0
1.37,9.65,-1,1,1,0,0,-2,0,-1,0,-2
1.94,4.26,-1,1,0,-2,2,-2,0,-2,0,-3
2.37,3.38,0,0,0,-2,0,-1,0,0,0,-2
3.38,9.33,1,-1,0,-5,2,-4,0,-4,2,0
3.65,3.37,0,0,0,-2,3,-5,0,-2,3,0
2.62,3.49,0,0,0,-2,0,-1,0,-1,0,-1
3,2.56,0,0,0,-2,0,-3,0,0,0,-1
1.98,3.8,-1,1,1,-1,1,-1,1,0,0,-1
2.46,2.93,0,0,2,-2,1,-3,2,0,0,-3
1.99,3.82,-1,1,0,-2,1,-2,0,0,0,-2
2,3.7,0,0,0,-3,0,-2,0,-1,0,-1
2.52,3.07,0,0,0,-3,0,-2,0,0,0,-2
2.48,2.9,0,0,1,-3,0,-1,1,0,0,0
2.19,3.39,0,0,1,-4,1,-5,0,-4,1,0
3.01,2.48,0,0,1,-3,1,-3,1,0,1,-1
1.56,10.61,-1,1,3,-4,0,-1,0,-4,0,-1
1.61,12.58,-1,1,3,-4,0,-3,0,-5,0,-2
2.07,4.27,-1,1,0,-2,0,-3,0,-1,0,-3
2.02,3.93,0,0,1,-3,1,-3,1,0,0,-3
4.18,1.89,1,-1,1,-3,1,-4,1,0,1,0
2.54,2.98,0,0,0,-3,0,-3,0,-2,0,-2
2.17,3.43,0,0,1,-4,1,-5,0,-5,0,-1
1.78,4.59,-1,1,1,-2,2,-2,0,-2,0,-2
1.94,4.08,-1,1,0,-1,1,-3,0,0,0,-3
2.31,3.19,0,0,1,-2,0,-2,1,0,0,-2
2.56,2.83,0,0,0,-1,0,-2,0,-1,0,0
2.38,4.76,0,0,0,-2,1,-2,0,0,0,-1
2.91,2.52,0,0,2,-2,0,-2,2,0,0,-1
1.95,4.25,-1,1,1,-4,0,-3,0,-4,0,-1
2.08,3.44,0,0,0,-4,0,-1,0,-1,0,0
2.69,2.73,0,0,1,-5,2,-4,1,-4,2,0
2.89,2.86,0,0,0,-4,0,-2,0,0,0,-1
2.34,3.23,0,0,0,-3,0,-2,0,0,0,-1
3.53,12.16,1,-1,0,-2,3,-4,0,0,3,0
1.99,3.89,0,0,1,-3,2,-3,1,0,0,-3
1.8,4.53,-1,1,1,-2,0,-2,0,-2,0,-2
2.52,2.92,0,0,0,-3,0,-2,0,-2,0,0
1.39,7.7,-1,1,2,-5,1,-2,0,-5,0,-1
2.03,3.66,0,0,1,-2,1,-4,1,0,0,-4
5.86,2.78,0,0,1,-3,1,-3,1,-1,1,0
2.85,4.49,0,0,1,-4,0,-3,1,0,0,-1
1.44,7.75,-1,1,4,-4,2,-2,0,-4,0,-2
2.7,4.54,0,0,0,-4,1,-5,0,-2,0,-1
1.89,4.19,-1,1,0,-2,1,-3,0,-1,0,-3
1.75,4.99,-1,1,0,-2,0,-4,0,-2,0,-4
3.74,1.92,1,-1,2,-3,0,-4,2,0,0,-3
1.56,7.9,-1,1,2,-4,0,-3,0,-4,0,-3
1.72,4.94,-1,1,0,-1,1,-2,0,-1,0,-2
2.59,2.97,0,0,0,-2,1,-2,0,-1,0,-2
4.12,1.9,1,-1,0,-3,1,-5,0,0,1,0
4.02,1.92,1,-1,0,-2,2,-6,0,-1,2,0
2.27,5.45,-1,1,1,-4,1,-1,0,-1,0,0
1.99,6.84,-1,1,3,-5,4,-5,0,-5,4,0
1.6,7.22,-1,1,1,-2,3,-3,1,0,0,-3
2.54,4.89,0,0,0,-3,0,-4,0,0,0,-2
1.91,4.74,-1,1,1,-4,1,-3,1,-3,0,-2
4.88,2.33,0,0,1,-3,0,-3,1,0,0,0
2.49,4.95,0,0,0,-3,0,-3,0,-2,0,-1
4.65,2.7,0,0,0,-5,0,-2,0,0,0,0
2.38,4.88,0,0,2,-3,1,-3,2,0,0,-3
3.85,3.67,0,0,1,-3,0,-2,0,-3,0,-1
2.53,5.9,-1,1,2,-4,1,-3,0,-4,0,-3
5.49,1.69,1,-1,1,-3,2,-4,1,0,2,0
1.92,4.03,-1,1,0,-2,2,-3,0,-1,0,-3
2.29,3.29,0,0,0,-3,1,-2,0,-3,0,-2
3.22,2.25,0,0,2,-4,0,-3,3,0,0,-3
2.27,3.26,0,0,0,-3,1,-3,0,-2,1,0
3.12,2.31,0,0,1,-2,2,-5,1,-1,2,0
1.81,4.71,-1,1,0,-3,2,-3,0,-2,0,-3
4.16,1.82,1,-1,0,-2,3,-5,0,-2,3,0
2.53,2.71,0,0,1,-4,1,-5,1,-1,1,-3
3.29,2.26,0,0,1,-3,1,-4,1,0,0,-1
2.33,3.24,0,0,1,-3,0,-5,1,0,0,-5
1.71,5.21,-1,1,3,-4,0,-2,0,-4,0,-1
1.55,6.19,-1,1,3,-6,1,-3,0,-5,0,-3
1.66,15.97,-1,1,0,-3,2,-4,0,-3,0,-4
12.4,3.03,-1,1,0,-3,1,-3,0,-2,0,0
7.87,3.12,-1,1,1,-2,1,-4,1,0,0,-4
3.17,3.81,0,0,1,-4,0,-2,1,-1,0,-2
2.03,4.29,-1,1,0,-3,0,-4,0,-2,0,-4
11.71,1.43,1,-1,2,-3,3,-5,2,0,3,0
1.77,6.99,-1,1,3,-4,1,-2,0,-4,0,-1
3.48,12.24,1,-1,1,-2,2,-4,1,-2,2,0
2.28,8.45,-1,1,1,-2,0,-3,1,-1,0,-2
1.81,5.52,-1,1,3,-6,1,-3,0,-5,1,0
13.49,4.1,-1,1,0,-2,2,-4,0,-1,0,-4
4.37,5.26,0,0,0,-3,1,-5,0,0,1,-3
2.24,11.68,-1,1,1,-4,0,-4,0,-2,0,-1
2.1,4.03,-1,1,3,-3,0,-3,0,-4,0,0
1.81,4.62,-1,1,1,-3,0,-3,1,-1,0,-3
3.07,2.3,0,0,2,-5,2,-1,2,0,0,0
3.13,2.45,0,0,2,-5,1,-3,2,0,0,-1
1.29,10.41,-2,2,4,-5,1,-2,0,-5,0,-2
3.76,2.15,0,0,0,-2,3,-6,0,0,3,-1
2.58,3.04,0,0,1,-4,0,-3,1,0,0,-1
2.12,3.85,0,0,1,-4,0,-4,0,-3,0,-1
1.99,4.07,0,0,0,-3,1,-3,0,-1,0,-3
1.56,6.37,-1,1,1,-3,3,-3,1,-3,0,-3
5.15,3.35,1,-1,0,-4,3,-4,0,0,3,0
2.21,3.46,0,0,1,-3,0,-3,0,-2,0,-2
4.21,1.9,1,-1,0,-3,3,-6,0,0,3,-1
2,4.04,-1,1,0,-4,0,-3,0,-3,0,-1
2.54,2.98,0,0,1,-3,0,-5,1,-2,0,-2
3.59,2.1,0,0,2,-4,2,-4,2,0,2,0
2.04,3.76,0,0,1,-4,0,-2,0,-2,0,-2
2.07,3.68,0,0,1,-3,0,-4,1,-1,0,-4
3.04,2.39,0,0,1,-4,1,-4,1,-1,0,-2
1.76,4.53,-1,1,2,-1,3,-4,2,-1,0,-4
3.45,2.18,0,0,2,-4,1,-4,2,0,0,-1
3.26,2.38,0,0,0,-4,4,-4,0,-3,4,0
1.37,8.92,-1,1,4,-6,1,-4,0,-6,0,-4
1.67,5.9,-1,1,4,-5,1,-3,0,-5,0,-1
4.44,1.81,1,-1,0,-3,3,-7,0,-1,4,0
3.01,2.51,0,0,0,-2,0,-3,0,0,1,-1
1.81,4.71,-1,1,1,-4,1,-4,1,-2,0,-4
2.03,3.79,0,0,0,-4,1,-3,0,-3,0,-2
1.82,6.25,-1,1,4,-3,0,-4,0,-4,0,-1
2.23,3.27,0,0,3,-4,1,-4,3,0,0,-3
2.16,3.59,0,0,0,-4,1,-3,0,-2,0,-3
2.63,2.86,0,0,0,-3,0,-4,0,0,0,-1
2.15,3.54,0,0,1,-3,2,-2,1,-3,0,0
1.49,6.68,-1,1,2,-3,1,-4,0,-4,0,-4
2.82,2.57,0,0,1,-4,1,-3,1,0,1,-2
1.81,4.37,-1,1,4,-6,3,-4,0,-6,3,0
3.1,2.39,0,0,0,-5,3,-6,0,-3,3,-1
2.67,2.79,0,0,1,-4,0,-2,1,-1,0,-2
2.14,3.78,0,0,0,-3,0,-4,0,-2,0,-2
2.46,2.95,0,0,1,-5,0,-3,1,0,0,-3
2.56,2.89,0,0,1,-4,1,-4,1,0,0,-4
3.17,2.24,0,0,0,-3,2,-4,0,-1,2,0
1.8,4.55,-1,1,1,-4,2,-4,1,-2,0,-4
2.01,3.84,0,0,0,-3,1,-4,0,-2,0,-1
2.82,2.64,0,0,1,-3,0,-4,1,0,0,-1
2.29,3.24,0,0,2,-2,1,-3,2,-2,0,-2
2.34,3.13,0,0,1,-3,1,-3,0,-2,0,-1
2.76,2.7,0,0,0,-1,0,-5,0,0,0,-2
1.82,4.54,-1,1,1,-3,1,-4,1,-1,0,-3
3.18,2.35,0,0,2,-5,0,-3,2,0,0,-1
2.47,3.1,0,0,1,-4,1,-3,1,0,0,-3
2.56,2.89,0,0,0,-4,0,-2,0,-2,0,-2
1.84,4.49,-1,1,3,-5,2,-2,0,-4,0,0
3.89,1.9,1,-1,0,-3,4,-7,0,-3,4,0
2.61,2.87,0,0,0,-3,0,-3,1,-2,0,-1
1.94,3.9,-1,1,0,-3,1,-4,0,0,0,-4
1.38,8.17,-1,1,2,-6,1,-4,0,-5,0,-5
2.13,3.69,0,0,1,-4,1,-5,1,-3,0,-2
5.55,1.63,1,-1,1,-5,2,-6,1,-1,2,-1
2.73,2.69,0,0,0,-2,2,-6,0,-1,2,-1
2.08,3.6,0,0,1,-2,2,-4,1,0,0,-4
2.51,2.9,0,0,0,-5,0,-1,0,0,0,-1
1.93,4.09,-1,1,1,-4,0,-4,1,-2,0,-3
2.01,3.9,0,0,2,-3,0,-3,2,-2,0,-1
1.6,5.42,-1,1,5,-6,2,-4,0,-6,2,0
2.09,3.75,0,0,0,-1,1,-2,0,0,0,-2
1.94,4.15,-1,1,0,-1,1,-5,0,0,0,-2
6.33,1.59,1,-1,1,-3,2,-6,1,0,2,-1
2.76,2.48,0,0,1,-3,2,-6,0,-2,2,-1
1.98,4.13,-1,1,0,-5,0,-3,0,-3,0,-1
1.69,5.21,-1,1,2,-3,2,-4,2,-1,0,-4
3.44,2.2,0,0,1,-2,0,-2,1,0,0,-1
1.64,5.37,-1,1,2,-5,0,-2,0,-5,0,-2
1.74,5.41,-1,1,0,-3,2,-3,0,-2,0,-3
2.08,3.69,0,0,0,-6,0,0,0,-3,0,0
2.83,2.45,0,0,0,-5,1,-2,0,0,1,-1
2.39,3.08,0,0,1,-1,0,-5,1,0,0,-3
2.94,2.54,0,0,0,-4,0,-3,0,0,0,-1
1.76,4.66,-1,1,2,-3,0,0,1,-2,0,0
1.46,7.33,-1,1,3,-5,0,-2,0,-5,0,-2
2.99,2.45,0,0,0,-3,1,-2,0,-2,1,0
2.55,2.91,0,0,1,-5,2,-3,1,0,0,-3
2.22,3.5,0,0,0,-4,1,-3,0,-3,0,-2
7.04,1.44,1,-1,1,-5,5,-6,1,0,5,0
3.1,2.37,0,0,1,-3,1,-6,1,-2,1,-1
3.09,2.41,0,0,0,-3,2,-4,0,0,0,-1
1.31,9.36,-2,2,0,-2,2,-4,0,-1,0,-5
3.08,2.27,0,0,0,-2,3,-5,0,-2,3,0
1.21,12.68,-2,2,5,-6,0,-4,0,-6,0,-5
2.89,2.46,0,0,2,-4,0,-6,2,0,0,-2
1.92,4.23,-1,1,1,-3,0,-3,1,-1,0,-1
2.59,3.07,0,0,0,-3,0,-5,0,-2,0,-3
2.52,2.94,0,0,0,-1,1,-4,0,0,0,-1
3.65,2.12,0,0,2,-3,2,-5,2,0,1,-1
5,2.87,0,0,0,-4,0,-4,0,-1,0,-1
1.29,10.05,-2,2,5,-7,0,-4,0,-7,0,-2
2.91,2.55,0,0,1,-4,2,-4,1,-2,1,-1
3.14,2.33,0,0,0,-4,1,-4,0,-1,0,-1
4.35,1.85,1,-1,1,-6,1,-3,1,0,0,-1
2.73,2.7,0,0,0,-5,0,-2,0,0,0,-2
1.91,4.52,-1,1,0,-5,2,-3,0,-3,0,-3
2,4.27,-1,1,0,-5,1,-5,0,-2,0,-4
1.92,4.26,-1,1,1,-4,2,-2,0,-4,1,-1
4.25,1.92,1,-1,0,-3,4,-9,0,-2,5,0
2.16,3.62,0,0,0,-4,1,-4,1,-3,0,-2
2.01,3.8,0,0,0,-5,0,-1,0,-3,0,0
1.49,6.55,-1,1,1,-5,0,-3,0,-5,0,-2
2.43,3.15,0,0,1,-1,0,-3,1,0,0,-1
2.92,2.48,0,0,2,-5,0,-1,2,0,0,-1
1.38,8.34,-1,1,3,-4,1,-4,0,-5,0,-4
2.78,2.68,0,0,0,-4,0,-4,0,-3,0,-1
2.14,3.65,0,0,0,-5,1,-3,0,-3,0,-1
2.42,3.14,0,0,0,-1,0,-4,0,-1,0,-1
1.82,4.45,-1,1,2,-3,0,-4,1,-1,0,-6
1.89,4.18,-1,1,0,-5,1,-4,0,-2,0,-4
1.51,6.7,-1,1,0,-5,1,-6,0,-3,0,-5
1.62,5.91,-1,1,3,-4,1,-3,0,-5,0,-1
2.35,3.07,0,0,0,-1,1,-2,0,0,0,-1
1.34,9.96,-2,2,4,-9,1,-1,0,-7,0,-2
2.79,4.58,0,0,0,-3,0,-3,0,-1,0,-1
3.03,3.81,0,0,2,-4,0,-4,1,-2,0,-1
3.6,2.65,0,0,0,-2,3,-5,0,-2,3,0
1.94,5.89,-1,1,0,-3,0,-5,0,-3,0,-2
3.76,4.11,0,0,1,-3,0,-5,1,-2,0,-6
8.59,1.53,1,-1,1,-7,1,-5,1,-1,0,-1
1.71,5.73,-1,1,0,-1,2,-4,0,0,0,-6
8.95,1.65,1,-1,1,-5,1,-4,1,0,0,-1
2.43,3.3,0,0,2,-3,0,-6,2,0,0,-4
3.17,2.47,0,0,0,-2,0,-6,0,0,0,-2
2.4,3.28,0,0,0,-1,1,-3,0,-1,0,-1
2.14,3.78,0,0,0,-3,2,-3,0,-3,1,-2
2.11,3.84,0,0,0,-1,1,-3,0,0,0,-3
3.2,2.34,0,0,2,-6,0,-2,2,-1,0,-2
3.88,2.02,0,0,0,-5,2,-4,0,-2,1,-1
4.74,2.69,0,0,0,-3,1,-3,0,-1,0,-1
2.37,3.62,0,0,1,-2,0,-5,0,0,0,-5
2.27,5.05,0,0,0,-2,0,-3,0,-2,0,-1
1.44,7.84,-1,1,4,-9,0,-1,0,-8,0,-1
1.62,7.72,-1,1,2,-2,2,-4,1,-1,0,-4
2.29,4.38,0,0,1,-2,0,-3,1,0,0,-2
1.8,5.43,-1,1,0,-5,0,-2,0,-2,0,-3
2.11,4.08,0,0,1,-1,0,-1,1,-1,0,0
1.43,7.58,-1,1,1,-5,0,-5,0,-5,0,-3
4.23,3.24,0,0,0,-3,0,-6,0,-2,0,-2
2.8,2.9,0,0,0,-1,0,-4,0,-1,0,-1
2.34,3.98,0,0,0,-3,0,-1,1,-2,0,-1
1.64,5.7,-1,1,0,-2,1,-5,0,0,0,-4
1.81,6.12,-1,1,0,-4,2,-5,0,0,0,-6
2.26,4.93,0,0,1,-4,2,-5,0,-5,2,0
3.88,2.23,0,0,0,-1,1,-3,0,0,1,-1
1.62,6.24,-1,1,0,-4,1,-2,0,-4,0,-2
3.22,4.23,0,0,2,-5,0,-1,2,0,0,0
